Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Uruguay,URY,Internet users (per 100 people),IT.NET.USER.P2,20.08818956,29.4,34,39.3,41.8,46.4,51.40466106,54.45376868,57.69,61.46
Uruguay,URY,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,4.599999905,11.10000038,11,10.80000019,11,11.60000038,10.69999981,..,9.300000191,..
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,546.7768502,642.9604146,830.4076942,1023.119641,1181.84736,1377.08214,1544.827773,1719.036196,1877.964512,2036.691723
Uzbekistan,UZB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.764509731,9.606295141,21.34114016,45.79499837,59.93517855,75.45030892,90.3737516,71.03391446,74.30678167,73.79116465
Uzbekistan,UZB,Internet users (per 100 people),IT.NET.USER.P2,3.343509888,6.388321967,7.490604681,9.080114523,17.05821621,20,30.2,36.5213,38.2,43.55
Uzbekistan,UZB,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1886.38831,2047.088285,2393.334621,2698.02124,2643.475785,2965.75223,3275.023982,3158.420974,3167.055303,3147.963779
Vanuatu,VUT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,6.061850746,6.987989975,11.8181281,15.97174775,57.04643617,71.91524298,56.64535235,59.08065129,50.34122874,60.41440025
Vanuatu,VUT,Internet users (per 100 people),IT.NET.USER.P2,5.082333808,5.850585059,6.8,7.269119923,7.5,8,9.2,10.598,11.3,18.8
Vanuatu,VUT,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,60.5,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,5435.87226,6740.236779,8325.216583,11224.6467,11534.8406,13581.35338,10754.59288,12771.59504,..,..
"Venezuela, RB",VEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,46.75510423,69.10208356,86.13026924,97.48959044,98.39250828,95.99511185,97.56403127,102.0507277,101.614434,98.95200348
"Venezuela, RB",VEN,Internet users (per 100 people),IT.NET.USER.P2,12.55299791,15.22471148,20.83,25.88,32.7,37.37,40.22,49.05008307,54.9,57
"Venezuela, RB",VEN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,9.699999809,9.100000381,8.699999809,8.5,8.800000191,8.699999809,7.900000095,7.699999809,7.400000095,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,699.499779,796.6715738,919.2092656,1164.612525,1232.369671,1333.583526,1543.02695,1755.265424,1908.64034,2052.294202
Vietnam,VNM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,11.293046,22.03265688,52.0189288,85.69645531,111.3650605,125.2930515,141.5998702,145.0218721,134.9650058,147.1108877
Vietnam,VNM,Internet users (per 100 people),IT.NET.USER.P2,12.73992929,17.25456172,20.75544477,23.92,26.55,30.65,35.07,39.49,43.9,48.31
Vietnam,VNM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,51.70000076,..,..,..,..,..,47.40000153,46.79999924,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,74.51191448,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Internet users (per 100 people),IT.NET.USER.P2,27.34431967,27.33261054,27.33933584,27.36177742,27.39650968,31.22,35.6,40.5479,45.3,50.07
Virgin Islands (U.S.),VIR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,WBG,GDP per capita (current US$),NY.GDP.PCAP.CD,1455.933676,1442.82041,1576.2921,1855.45702,1963.201519,2338.719877,2664.951385,2782.905026,2991.53805,2965.903675
West Bank and Gaza,WBG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,15.94401571,22.58418848,27.42174925,34.43060748,45.98834706,64.88063436,70.1221307,74.30363013,73.74053318,72.07515264
West Bank and Gaza,WBG,Internet users (per 100 people),IT.NET.USER.P2,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67
West Bank and Gaza,WBG,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,14.60000038,16.10000038,15.60000038,13.39999962,11.80000019,11.80000019,11.89999962,11.5,10.5,..
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,7230.56293,7737.84362,8616.85524,9331.420143,8737.204216,9472.196298,10368.88282,10460.11377,10626.0463,10721.41704
World,WLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,33.91292587,41.76468389,50.52487555,59.70663668,67.89625747,76.56502837,84.28434668,88.55751276,93.14403717,96.26504895
World,WLD,Internet users (per 100 people),IT.NET.USER.P2,15.79998197,17.61936381,20.55234505,23.2869563,25.80017676,29.19600651,31.82406187,35.14950461,37.99131625,40.68913661
World,WLD,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,22.90084715,13.69806986,..,..,..,19.81006548,..,..,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,817.0824167,904.6056001,1181.215176,1361.717209,1239.837119,1310.053839,1282.398832,1289.034078,1408.146193,..
"Yemen, Rep.",YEM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,11.30882491,14.41207153,20.5314264,29.69557406,37.39604244,48.6974305,50.06821515,58.27503629,69.01477877,68.48627079
"Yemen, Rep.",YEM,Internet users (per 100 people),IT.NET.USER.P2,1.048597934,1.247824049,5.01,6.89,9.96,12.35,14.905,17.4465,20,22.55
"Yemen, Rep.",YEM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,24.70000076,..,..,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,691.8089456,1030.31536,1103.486577,1365.721205,1134.772998,1456.126526,1654.525289,1686.618024,1759.192902,1721.623274
Zambia,ZMB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.278615333,14.11800015,21.79280605,28.41083233,34.36001051,41.21205404,59.88466455,74.77514723,71.50463179,67.33816426
Zambia,ZMB,Internet users (per 100 people),IT.NET.USER.P2,2.851752261,4.159913394,4.87,5.55,6.31,10,11.5,13.4682,15.4,17.34
Zambia,ZMB,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,72.19999695,..,..,71.30000305,..,..,..,52.20000076,..,..
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,443.240136,414.6801151,397.9568723,327.1990837,594.4959685,674.2686956,768.5564093,850.827694,905.5003218,931.198187
Zimbabwe,ZWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.091109468,6.673415953,9.620397232,12.94364591,30.96458524,58.88210564,68.86878087,91.90938245,96.3498668,80.81642131
Zimbabwe,ZWE,Internet users (per 100 people),IT.NET.USER.P2,8.015978089,9.791841502,10.85,11.4,11.36,11.5,15.7,17.09,18.5,19.89
Zimbabwe,ZWE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,65.80000305,..,..,..
